,workerId,treatment,idpAgreement,taskId,acc,globalId,decision,selfPrediction,finalPrediction,selfCorrect,finalCorrect,agreement,prediction,finalAgreement,mlCorrect,switch
11251,369,2,50,9,80,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11252,425,2,50,24,80,4492,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11253,232,3,80,3,80,4786,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
11254,263,3,80,28,80,4688,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11255,233,1,80,18,50,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11256,260,3,80,28,80,734,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11257,204,2,50,21,80,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11258,446,3,80,24,80,4492,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11259,382,3,80,24,80,4492,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
11260,465,3,80,26,80,2506,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11261,139,0,50,7,50,2487,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
11262,89,2,50,7,80,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11263,240,3,80,6,80,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11264,135,3,80,28,80,734,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11265,4,1,80,5,50,3724,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11266,56,3,80,13,80,3998,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
11267,182,0,50,2,50,370,1,1,0,TRUE,FALSE,0,0,TRUE,FALSE,TRUE
11268,198,1,80,19,50,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11269,461,1,80,1,50,6577,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11270,48,2,50,5,80,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11271,437,2,50,25,80,5272,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
11272,250,3,80,20,80,3996,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
11273,222,1,80,13,50,6533,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11274,400,0,50,29,50,4492,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11275,217,3,80,13,80,6577,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11276,242,1,80,2,50,3996,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
11277,116,0,50,18,50,3156,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11278,41,1,80,31,50,2162,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
11279,448,0,50,16,50,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11280,462,2,50,24,80,1004,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11281,230,1,80,9,50,3156,0,0,1,TRUE,FALSE,0,1,TRUE,FALSE,TRUE
11282,351,3,80,29,80,1066,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11283,301,0,50,1,50,6577,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
11284,290,2,50,27,80,1004,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
11285,272,3,80,7,80,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11286,25,2,50,30,80,2162,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
11287,261,0,50,19,50,3156,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
11288,211,0,50,25,50,4688,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11289,423,0,50,22,50,2506,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11290,357,2,50,31,80,2053,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11291,149,1,80,22,50,4492,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11292,160,1,80,13,50,370,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11293,237,0,50,6,50,2380,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11294,267,1,80,5,50,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11295,335,0,50,17,50,3152,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
11296,391,3,80,11,80,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11297,242,1,80,29,50,2162,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
11298,212,2,50,19,80,2487,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
11299,388,1,80,2,50,6533,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11300,442,0,50,2,50,3156,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
11301,305,0,50,11,50,2380,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11302,432,3,80,2,80,2487,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11303,197,0,50,2,50,6533,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11304,161,0,50,23,50,1004,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11305,425,2,50,1,80,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11306,173,2,50,11,80,3998,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11307,247,0,50,6,50,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11308,223,1,80,1,50,1090,1,1,0,TRUE,FALSE,0,0,TRUE,FALSE,TRUE
11309,224,3,80,16,80,991,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
11310,320,1,80,31,50,2053,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
11311,0,2,50,9,80,4770,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11312,207,2,50,14,80,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11313,436,3,80,14,80,2487,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11314,371,3,80,10,80,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11315,11,2,50,11,80,3152,0,0,1,TRUE,FALSE,0,1,TRUE,FALSE,TRUE
11316,306,1,80,31,50,4688,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11317,175,1,80,11,50,1090,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
11318,151,1,80,22,50,1004,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11319,76,1,80,27,50,5272,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
11320,402,1,80,1,50,132,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
11321,327,3,80,3,80,3156,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11322,5,2,50,21,80,3998,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11323,154,0,50,1,50,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11324,111,0,50,28,50,2506,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11325,345,0,50,1,50,4770,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
11326,20,2,50,30,80,2506,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11327,253,0,50,25,50,4223,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
11328,5,2,50,19,80,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11329,341,1,80,18,50,1090,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
11330,291,2,50,15,80,4770,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11331,363,1,80,22,50,1066,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11332,259,2,50,17,80,6533,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11333,119,0,50,24,50,4492,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11334,432,3,80,23,80,2053,0,0,1,TRUE,FALSE,0,1,TRUE,FALSE,TRUE
11335,264,1,80,26,50,4492,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11336,160,1,80,4,50,3998,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
11337,364,1,80,21,50,3156,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11338,50,2,50,10,80,2487,1,1,0,TRUE,FALSE,0,0,TRUE,FALSE,TRUE
11339,415,3,80,18,80,3996,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
11340,158,1,80,22,50,4688,1,1,0,TRUE,FALSE,1,1,FALSE,TRUE,FALSE
11341,329,2,50,22,80,1066,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
11342,264,1,80,13,50,2380,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11343,264,1,80,5,50,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11344,33,0,50,2,50,132,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11345,323,3,80,26,80,2506,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11346,354,0,50,20,50,6533,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11347,183,1,80,5,50,6577,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11348,345,0,50,11,50,3156,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
11349,12,2,50,24,80,4492,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
11350,47,1,80,26,50,4688,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
11351,71,3,80,24,80,4223,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
11352,373,1,80,28,50,4688,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11353,223,1,80,9,50,2487,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11354,244,0,50,9,50,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11355,197,0,50,1,50,3156,0,0,1,TRUE,FALSE,0,1,TRUE,FALSE,TRUE
11356,432,3,80,1,80,370,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11357,149,1,80,27,50,4223,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
11358,388,1,80,12,50,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11359,56,3,80,31,80,5272,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
11360,250,3,80,10,80,3156,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
11361,375,3,80,14,80,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11362,343,3,80,25,80,2506,1,1,0,TRUE,FALSE,1,1,FALSE,TRUE,FALSE
11363,140,1,80,8,50,2380,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11364,83,2,50,27,80,4688,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11365,433,0,50,31,50,2053,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
11366,190,0,50,8,50,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11367,29,2,50,10,80,3152,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11368,356,0,50,20,50,6577,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
11369,381,0,50,23,50,1004,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11370,296,1,80,24,50,4492,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11371,369,2,50,20,80,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11372,155,3,80,20,80,3724,1,1,0,TRUE,FALSE,1,1,FALSE,TRUE,FALSE
11373,213,1,80,31,50,2053,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11374,210,2,50,21,80,6577,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
11375,389,0,50,1,50,1965,1,1,0,TRUE,FALSE,0,0,TRUE,FALSE,TRUE
11376,348,1,80,31,50,2162,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
11377,68,1,80,26,50,734,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11378,4,1,80,4,50,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11379,464,2,50,3,80,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11380,138,1,80,23,50,1004,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11381,322,1,80,5,50,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11382,239,2,50,20,80,3996,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11383,261,0,50,3,50,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11384,421,0,50,9,50,1965,1,1,0,TRUE,FALSE,0,0,TRUE,FALSE,TRUE
11385,418,2,50,25,80,1066,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11386,51,0,50,2,50,3724,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
11387,185,1,80,12,50,6533,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
11388,99,0,50,13,50,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11389,108,3,80,1,80,1965,1,1,0,TRUE,FALSE,0,0,TRUE,FALSE,TRUE
11390,129,1,80,8,50,2487,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11391,282,2,50,3,80,2380,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11392,137,0,50,7,50,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11393,144,1,80,13,50,3152,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
11394,380,0,50,25,50,4492,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11395,126,1,80,27,50,734,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11396,222,1,80,5,50,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11397,315,3,80,12,80,6577,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11398,30,3,80,30,80,4223,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
11399,56,3,80,27,80,2162,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
11400,327,3,80,21,80,6533,1,1,0,TRUE,FALSE,1,1,FALSE,TRUE,FALSE
11401,366,2,50,19,80,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11402,7,1,80,30,50,4688,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11403,405,1,80,13,50,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11404,65,2,50,14,80,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11405,233,1,80,29,50,4223,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
11406,16,3,80,18,80,370,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11407,100,3,80,25,80,2162,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
11408,200,2,50,15,80,3998,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11409,245,0,50,11,50,1090,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
11410,181,3,80,14,80,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11411,257,0,50,17,50,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11412,66,2,50,31,80,4223,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
11413,345,0,50,22,50,1066,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11414,149,1,80,20,50,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11415,336,3,80,27,80,734,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11416,416,3,80,4,80,4786,0,1,0,FALSE,TRUE,0,0,TRUE,TRUE,TRUE
11417,377,0,50,22,50,4688,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11418,418,2,50,19,80,2487,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
11419,289,0,50,30,50,5272,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
11420,179,1,80,5,50,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11421,118,0,50,18,50,1090,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
11422,63,3,80,14,80,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11423,78,0,50,9,50,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11424,112,3,80,4,80,6533,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11425,72,3,80,6,80,370,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11426,174,1,80,11,50,1965,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
11427,217,3,80,15,80,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11428,380,0,50,6,50,3998,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11429,392,0,50,3,50,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11430,146,2,50,26,80,5272,0,0,1,TRUE,FALSE,1,0,FALSE,TRUE,FALSE
11431,321,1,80,23,50,2162,0,1,0,FALSE,TRUE,0,0,TRUE,TRUE,TRUE
11432,24,3,80,25,80,4223,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
11433,454,0,50,7,50,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11434,272,3,80,25,80,2506,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11435,443,3,80,29,80,2053,0,1,0,FALSE,TRUE,1,1,FALSE,FALSE,FALSE
11436,317,0,50,7,50,3156,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
11437,111,0,50,19,50,3152,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11438,85,1,80,20,50,6577,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11439,142,2,50,29,80,4223,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
11440,61,2,50,17,80,3996,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11441,152,1,80,8,50,1965,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
11442,428,1,80,2,50,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11443,69,1,80,8,50,2487,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11444,436,3,80,11,80,6577,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11445,52,0,50,26,50,734,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11446,186,0,50,12,50,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11447,419,1,80,18,50,6577,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11448,313,0,50,1,50,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11449,323,3,80,4,80,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11450,133,2,50,1,80,3152,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
11451,3,3,80,1,80,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11452,136,1,80,31,50,4223,1,1,0,TRUE,FALSE,0,0,TRUE,FALSE,TRUE
11453,432,3,80,9,80,3998,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
11454,436,3,80,21,80,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11455,465,3,80,22,80,1066,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11456,84,2,50,24,80,2162,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
11457,195,0,50,15,50,3998,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11458,407,2,50,16,80,2380,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11459,452,0,50,14,50,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11460,310,2,50,31,80,5272,0,1,0,FALSE,TRUE,0,0,TRUE,TRUE,TRUE
11461,442,0,50,22,50,734,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11462,444,1,80,3,50,3996,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
11463,163,2,50,6,80,1965,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
11464,193,1,80,25,50,734,0,0,1,TRUE,FALSE,0,1,TRUE,FALSE,TRUE
11465,245,0,50,12,50,132,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
11466,435,1,80,10,50,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11467,80,0,50,3,50,3996,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11468,190,0,50,3,50,132,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
11469,241,1,80,8,50,4786,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
11470,329,2,50,20,80,3156,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
11471,82,0,50,23,50,1004,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11472,227,2,50,7,80,3996,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
11473,317,0,50,29,50,4223,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
11474,30,3,80,22,80,1066,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11475,124,2,50,24,80,4688,1,1,0,TRUE,FALSE,1,1,FALSE,TRUE,FALSE
11476,285,1,80,9,50,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11477,150,2,50,25,80,1004,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11478,362,3,80,5,80,4786,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
11479,309,1,80,19,50,3156,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
11480,50,2,50,21,80,1965,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
11481,406,3,80,31,80,734,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
11482,447,0,50,2,50,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11483,220,0,50,28,50,1004,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11484,119,0,50,4,50,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11485,138,1,80,7,50,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11486,456,0,50,10,50,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11487,131,1,80,4,50,991,0,1,0,FALSE,TRUE,1,1,FALSE,FALSE,FALSE
11488,58,1,80,26,50,2506,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11489,433,0,50,25,50,4688,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11490,36,2,50,17,80,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11491,404,2,50,17,80,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11492,76,1,80,15,50,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11493,271,3,80,15,80,3998,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
11494,354,0,50,30,50,734,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
11495,377,0,50,18,50,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11496,214,0,50,31,50,5272,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
11497,377,0,50,13,50,3152,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
11498,16,3,80,22,80,1004,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11499,318,1,80,17,50,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11500,309,1,80,15,50,6533,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11501,256,0,50,24,50,2053,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11502,63,3,80,2,80,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11503,310,2,50,29,80,2162,0,1,0,FALSE,TRUE,0,0,TRUE,TRUE,TRUE
11504,438,0,50,17,50,4786,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
11505,297,0,50,28,50,1066,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
11506,455,2,50,3,80,2380,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11507,169,0,50,1,50,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11508,369,2,50,5,80,1965,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
11509,166,0,50,27,50,4492,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11510,399,0,50,13,50,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11511,397,1,80,27,50,734,0,0,1,TRUE,FALSE,0,1,TRUE,FALSE,TRUE
11512,417,3,80,9,80,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11513,261,0,50,7,50,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11514,52,0,50,7,50,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11515,103,3,80,1,80,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11516,312,1,80,12,50,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11517,90,1,80,12,50,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11518,108,3,80,5,80,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11519,422,0,50,20,50,132,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
11520,232,3,80,7,80,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
11521,96,1,80,14,50,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11522,172,1,80,24,50,1004,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
11523,243,0,50,24,50,4223,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
